Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"06/01/2016","5 NICHOLAS AVENUE, CHURCH STREET, DUBLIN 7","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","5 Sunny Beach, Ballinskelligs, County Kerry","","Kerry","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2016","51 COOLATREE RD, BEAUMONT, DUBLIN 9","Dublin 9","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","52 Ashford Downs, Ballyjamesduff, Co. Cavan","","Cavan","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","56 ARDMORE, CARNEW RD, GOREY","","Wexford","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","56 TEMPLEOGUE WOOD, TEMPLEOGUE, DUBLIN 6W","","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","56 THORNBERRY, BARNA, COUNTY GALWAY","","Galway","€264,317.18","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","6 Camac View, Kilmainham, Dublin 8","Dublin 8","Dublin","€301,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","6 Derrynane Holiday  Homes, Caherdaniel","","Kerry","€121,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","7 CITY HOUSE, ROBERT STREET, NEWBRIDGE","","Kildare","€66,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","7 Derrynane Holiday Homes, Caherdaniel, Co. Kerry","","Kerry","€121,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","7 Dooroge Woods, Ballyboghill, Swords","","Dublin","€440,528.30","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2016","7 GREENHILLS, BALLINAMEEN, BOYLE","","Roscommon","€94,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","7 LANGFIELD, DUBLIN ROAD, DUNDALK","","Louth","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","8 Derrynane Holiday Homes, Caherdaniel, Co. Kerry","","Kerry","€121,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","8 SWELLAN PARK, SWELLAN, CAVAN","","Cavan","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","8 The Crescent, Millers Glen, Swords","","Dublin","€259,868.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2016","9 CULRUA, BROWN ST, PORTLAW","","Waterford","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","9 HILLVIEW, BALLINABOOLA, NEW ROSS  CO. WEXFORD","","Wexford","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","AGHAFOY, PETTIGO, COUNTY DONEGAL","","Donegal","€66,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","AHLEEN, OWNING HILL, PILTOWN","","Kilkenny","€181,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","Apartment 8, Flagship Harbour, Lanesborough","","Roscommon","€39,647.58","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2016","APT 1B, BEDFORD COURT, LOWER KIMMAGE RD DUBLIN 6W","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","APT.13 - THE COURTYARD, KILLEGLAND STREET, ASHBOURNE","","Meath","€137,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","Attidermot, Aughrim, Ballinasloe","","Galway","€107,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","BACK APT, 2A ALEXANDER ST, WATERFORD","","Waterford","€46,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","BALNAGON UPPER, CARNAROSS, KELLS","","Meath","€127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","BARRATOGHER, TOURLESTRENE, SLIGO","","Sligo","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","BAYWOOD HOUSE, RUSHANES, GLANDORE","","Cork","€1,103,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","BLACKRATH, COLBINSTOWN, KILDARE","","Kildare","€159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","CARRIGEEN, KILL, COUNTY WATERFORD","","Waterford","€121,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","Crory Upper, Crossabeg, Co. Wexford","","Wexford","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","DRAYTON MEWS, MONKSTOWN RD, MONKSTOWN","","Dublin","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","DROMTRASNA COLLINS, ABBEYFEALE, LIMERICK","","Limerick","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","drumllagh, miltown, belturbet","","Cavan","€90,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2016","Farrihy, Broadford","","Limerick","€166,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","FEIGH, LISACUL, CASTLEREA","","Roscommon","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","Furryhill, Kilteel, Naas","","Kildare","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","GLASHEEN HOUSE, LISHEENCRONY, DONNAHA    KILKEE","","Clare","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","KILAWALLA, WESTPORT, MAYO","","Mayo","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","KISHYQUIRK, BALLYSIMON, LIMERICK","","Limerick","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","LEGGA, MOYNE, LONGFORD","","Longford","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","LISMACICAN, MOUNT NUGENT, CO CAVAN","","Cavan","€237,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","LOUGH CREW, GARRYHINCH, PORTARLINGTON","","Offaly","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","MAIN ST, LAHINCH, COUNTY CLARE","","Clare","€139,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","MILLTOWN ROAD, TUAM, CO. GALWAY","","Galway","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","Mountain View, Poulnacapple, Callan","","Kilkenny","€170,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","NAVICULA, OLD PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","No 2 College Crescent, College Manor, Carrignafoy Cobh","","Cork","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/01/2016","SCOTSLAND, DUNCORMICK, WEXFORD","","Wexford","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","Second Floor, Church Street, Tullow","","Carlow","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","SHANNON ROAD, PORTUMNA, CO GALWAY","","Galway","€21,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","ST SENANS, LOCH BUI, NAAS","","Kildare","€227,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","THE BUNGALOW, SHEANBEG, BALLYDUFF UPPER","","Waterford","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","TISSASSON, KINSALE, CORK","","Cork","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","1 MARIAN GROVE, OMOORE ST, MOUNTMELLICK","","Laois","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","1 WHITES VILLAS, DALKEY, DUBLIN","","Dublin","€100,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","10 BUENOS AYRES COURT, STRANDHILL, SLIGO","","Sligo","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","10 Grand View Place, Old Youghal Road, CORK","","Cork","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","10 ROEBUCK HALL, ROEBUCK RD, CLONSKEAGH","Dublin 14","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","10 THE FULMAR, BARNAGEERAGH COVE, SKERRIES","","Dublin","€277,533.04","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","10 TULLYBROOK LANE, OLD SLANE RD, DROGHEDA","","Louth","€161,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","101 MARIAN RD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€494,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","118 CLOGHRAN, KILCLOGHRANS, TUAM","","Galway","€85,444.25","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","13 OAKWOOD PARK, DUBLIN 11, DUBLIN","Dublin 11","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","14 CASTLE COURT, CASTLEREA RD, BALLAGHADEREEN","","Roscommon","€28,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","14 CHAPEL FARM COPSE, LUSK, DUBLIN","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","14 Presentation Court, Sexton Street, Limerick","","Limerick","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","15 CASTLE PARK, SWORDS, DUBLIN","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","15 Melville Park, Clock 17 Cityside, Meakestown  Finglas","Dublin 1","Dublin","€176,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"07/01/2016","155 AYLMER PARK, MOMREAD, NAAS","","Kildare","€244,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","16 WILLOW BROOK, TEMPLERS HALL, WATERFORD","","Waterford","€97,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","160 CLUAIN AIRNE, SHANNON, CO. CLARE","","Clare","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","17 Ard na Deirge, Killaloe","","Clare","€176,167.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","17 Gleann Fia, Mogeely","","Cork","€198,237.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","17 Parkside Avenue, Parkside, Malahide Road","Dublin 13","Dublin","€288,539.64","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","18 GLENMALURE PARK, CIRCULAR RD SOUTH, RIALTO","Dublin 8","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","2 LOHUNDA DALE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","2 RATRA, TIBOHINE, FRENCHPARK","","Roscommon","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","20 MILLTOWN HILL, MILLTOWN, DUBLIN 6","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","21 MEADOWLANDS, BROOMFIELD, MIDLETON","","Cork","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","22 Dun'n Or, Donaskeigh","","Tipperary","€130,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/01/2016","22 Glenstal Gate, Murroe","","Limerick","€125,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/01/2016","23 PROSPECT MEADOWS, RATHFARNHAM, STOCKING LANE DUBLIN 16","Dublin 16","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","23 WOODBROOK HALL, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","25 Rathbawn, Creagh, Ballinasloe","","Galway","€90,825.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","27 BIRCHWOOD HEIGHTS, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","27 The Woods, Glounthaune","","Cork","€229,074.90","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/01/2016","28 ALLEN MANOR, KILMEAGUE, KILDARE","","Kildare","€72,319.63","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","28 CEDARMOUNT RD, MOUNT MERRION, DUBLIN","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","29 WOODS END, RIVER RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","3 CLUAIN SI, COLLOONEY, CO SLIGO","","Sligo","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","30 Coopers Wood, Kinsealy","","Dublin","€405,286.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","30 MOUNT SANDFORD, MILLTOWN RD, SANDFORD DUBLIN 6","Dublin 6","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","31 CRESCENT PLACE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€220,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","32 WILLIAMSTOWN GLEN, WATERFORD, WATERFORD","","Waterford","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","326 Brookfield Hall, Castletroy, Limerick","","Limerick","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","33 FORGE AVENUE, THE FORGE, LUSK","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","33 Leinster Avenue, Strand Road North, Dublin 3","Dublin 3","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","34 CLOVERHILL, BAILIEBOROUGH, CAVAN","","Cavan","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","34 MORAN PARK, ENNISCORTHY, CO WEXFORD","","Wexford","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","34 THE GREEN, MEADOWVALE, ARKLOW","","Wicklow","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","38 CUIL AN ATH, BEARNA, COUNTY GALWAY","","Galway","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","4 Belarmine Walk, Stepaside, Dublin 18","Dublin 18","Dublin","€462,555.06","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/01/2016","43 SOUTH CIRCULAR ROAD, DUBLIN 8, DUBLIN","","Dublin","€920,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","5 KILLALA RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","5 ROSSALIA HOUSE, WOODLAWN RD, KILLARNEY","","Kerry","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","5 Verdon Row, Wellington Road, St Lukes  Cork","","Cork","€208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","51 KINGSBRY, MAYNOOTH, KILDARE","","Kildare","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","55 DRUMFIN RD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","55 HARBOUR WALK, TULLAMORE, CO. OFFALY","","Offaly","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","6 Diswellstown Green, Hamilton Park, Castleknock","Dublin 15","Dublin","€348,017.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","64 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1","Dublin 1","Dublin","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","68 ARD GRAINNE, ARDNAPONDRA, MOATE","","Westmeath","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","7 CHURCHILL TERRACE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€805,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","7 Cois Abhainn, Collooney","","Sligo","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","7 James Square, Off Tower Street, Cork","","Cork","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","8 FIRGROVE GARDENS, BISHOPSTOWN, CORK","","Cork","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","81 Ashmount Mews, Silversprings, Cork","","Cork","€153,127.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","Apt 18, Block 4  Main St, Tullamore","","Offaly","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","APT 203 HARBOUR MILL, WESTPORT, CO MAYO","","Mayo","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","APT 3, 288 RATHMINES RD LOWER, RATHMINES DUBLIN 6","Dublin 6","Dublin","€200,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","Apt 54, 109 Parnell Street","Dublin 1","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","APT 6, BRIGHTON HOUSE, SANDYCOVE RD","","Dublin","€293,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","BALLYHEADEN, ANNESTOWN, CO WATERFORD","","Waterford","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","BROOMFIELD WEST, MIDLETON, CORK","","Cork","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","CLASHCARAGH, RATRA, TIBOHINE","","Roscommon","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","Dooras, Cornamona, Galway","","Galway","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","DUNSALLAGH, MILTOWN MALBAY, CLARE","","Clare","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","EMOCLEW, KNOCKENRAHAN UPPER, ARKLOW","","Wicklow","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","GREEN ST, BOYLE, ROSCOMMON","","Roscommon","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","HONEYSUCKLE FARM, HAYESTOWN LUTTLE, CO WEXFORD","","Wexford","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","KILPRISLANE, MITCHELSTOWN, CO CORK","","Cork","€68,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","KYLEMORE, ABBEY, LOUGHREA","","Galway","€15,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","LAKILL MOORETOWN, CASTLEPOLLARD, WESTMEATH","","Westmeath","€184,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","LISHEEN, CLONMEL RD, MITCHELSTOWN","","Cork","€181,000.00","No","No","Second-Hand Dwelling house /Apartment",""
