Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"03/12/2013","52 PEMBROKE COTTAGES, RINGSEND, DUBLIN 4","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","54 WESLEY LAWNS, SANDYFORD, DUBLIN 16","","Dublin","€15,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","56 LONG MEADOW, CONYNGHAM RD, DUBLIN 8","Dublin 8","Dublin","€214,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","6 COIS NA FINN, BALLYBOFEY, LIFFORD","","Donegal","€47,990.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","6 JOHNSMILL, CARLOW, CO. CARLOW","","Carlow","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","6 Valley View, Grange Manor, Ovens","","Cork","€349,557.51","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/12/2013","60 DONNYBROOK MANOR, DONNYBROOK, DUBLIN 4","","Dublin","€452,751.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","64 VENETIAN HALL, 276 HOWTH RD, KILLESTER","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","7 CHAPEL ROAD, RATHMULLAN, LETTERKENNY","","Donegal","€28,617.50","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","7 DAWSON VILLAS, TIPPERARY TOWN","","Tipperary","€64,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","7 HOLYWELL RD, DONAGHMEDE, DUBLIN 13","","Dublin","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","7 JOHNSMILL, CARLOW, CO CARLOW","","Carlow","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","7 WILLOW BANK, SANDYFORD RD, DUNDRUM DUBLIN 14","","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","74 LOWER CHURCHTOWN ROAD, DUBLIN 14","","Dublin","€561,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","8 CAPWELL RD, CORK","","Cork","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","8 JOHNSMILL, CARLOW, CARLOW","","Carlow","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","8 Stoneyhurst, Dooradoyle","","Limerick","€145,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","9 JOHNSMILL, CARLOW, CARLOW","","Carlow","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","9 ST PATRICKS AVE, TIPPERARY","","Tipperary","€59,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","98 SOUTH LOTTS RD, RINGSEND, DUBLIN 4","","Dublin","€352,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","Apt 17 The Village, Stepaside","Dublin 18","Dublin","€127,753.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/12/2013","Apt 53  Block 1  The Strand, 149 North Strand Road","Dublin 3","Dublin","€105,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/12/2013","APT 95 BLOCK C, FAIRVIEW CLOSE, DUBLIN 3","","Dublin","€97,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","APT 9, CARYSFORT HALL, CARYSFORT AVE","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","BRACKLEGH, GLENHEST, NEWPORT","","Mayo","€15,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","BRU NA MARA, 4 DRUMCLIFFE TERRACE, DONEGAL","","Donegal","€112,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","BRUACHLAN, GORTLANDROE, NENAGH","","Tipperary","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","CHURCH RD, BANTRY","","Cork","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","FARVIEW, DRUMCLIFFE TERRACE, DONEGAL TOWN","","Donegal","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","GLENLION LODGE, CARRICKBRACK RD, HOWTH DUBLIN 13","","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","GRANTINALFI, MAYFIELD TERRACE, BALLINTEER DUBLIN 16","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","HARBOUR VILLAGE, DUNMORE EAST, WATERFORD","","Waterford","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","HILLSIDE MANOR, MELITTA RD, KILDARE","","Kildare","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","HOUSE 12 FLEMINGS LANE, HIGH STREET, KILLARNEY","","Kerry","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","LAUREL HILL, MONKSTOWN","","Cork","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","LISMANNAGH, DRUMSNA","","Leitrim","€39,900.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","Loughnanoran, Meenalecky, Annagry","","Donegal","€61,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","MONARD, TURLOUGHMORE, ATHENRY","","Galway","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","No 5 The Starlings, Shanganagh Road, Co Dublin","","Dublin","€342,575.48","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/12/2013","NO 6 THE AVONS, THE COURTYARD, NEWTOWN FORBES","","Longford","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","OLD COACH ROAD, STONE HOUSE, DUNLEER","","Louth","€8,333.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","RIVERDALE, RAHARNEY, MULLINGAR","","Westmeath","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","SEAHAVEN, RING RD, DESERT","","Cork","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","TEMPLEUDIGAN, BALLYWILLIAM, ENNISCORTHY","","Wexford","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","THE ROCK, MOUNTMELLICK, LAOIS","","Laois","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/12/2013","Unit 8 Pastures Drive, Hamlet Lane, Balbriggan","","Dublin","€90,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","1  Belfield Abbey, Boreenmanna Road, Cork","","Cork","€500,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/12/2013","1 DUNMORE, CARRIGART","","Donegal","€119,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","1 GARRYOWEN RD, DUBLIN 10, DUBLIN","","Dublin","€104,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","1 GLENCARRAIG, BALLINODE, SLIGO","","Sligo","€130,700.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","1 ST KINNETH'S VIEW, ATHBOY ROAD, BALLIVOR","","Meath","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","1 TEMPLEVILLE DR, TEMPLEOGUE, DUBLIN 16","","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","10 Ashton Manor, Mountrath Road, Portlaoise","","Laois","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","10 DILLON ST, TIPPERARY TOWN","","Tipperary","€44,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","10 FIRMOUNT, MILFORD, DONEGAL","","Donegal","€58,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","10B ORAN HILL, CARNAMUGGAGH UPPER, LETTERKENNY","","Donegal","€76,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","11 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","11 ST VINCENTS PARK, TEMPLE HILL, BLACKROCK","","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","12 PRIORY HALL, WHITEHALL RD, DUBLIN 12","","Dublin","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","120 WAINSFORT RD, TERENURE, DUBLIN 6W","","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","13 HAZELWOOD AVE, CLONSILLA, DUBLIN 15","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","139 Belvedere Hills, Mullingar","","Westmeath","€79,207.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","14 Coneyboro Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","15 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","16 BEECHLAWN CLOSE, COOLOCK, DUBLIN 5","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","16 Belfry Lawn, Citywest Road","Dublin 24","Dublin","€149,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","16 Coney Avenue, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","16 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","16 MANOR CLOSE, GRANGE MANOR, OVENS","","Cork","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","163 Ballyboden Road, Rathfarnham","Dublin 16","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","17 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","178 BRANSWOOD, ATHY, KILDARE","","Kildare","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","18 Coney Avenue, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","18 SHANNAGH GROVE, MOHILL","","Leitrim","€162,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","19 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","2 Coney Avenue, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","2 ROYAL COURT, BOW LANE, DUBLIN 8","","Dublin","€113,332.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","2 SWIFT HALL APTS, THE COOMBE, DUBLIN 8","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","2 WOODVIEW, WELLINGTON BRIDGE, LEE RD","","Cork","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","20 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","204 The Tramyard, Inchicore","Dublin 8","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","21 CASTLEMARTIN GREEN, BETTYSTOWN","","Meath","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","21 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","22 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","23 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","24 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","25 CATHEDRAL VIEW WALK, KEVIN ST, DUBLIN 8","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","25 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","25 Ratoath Road, Cabra West","Dublin 7","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","25 WOODLANDS, LACKAGH, TURLOUGHMORE","","Galway","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","26 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","26 ROCHFORT HOUSE, BRENNANSTOWN AVE, CABINTEELY DUBLIN 18","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","27 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","28 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","28 Millbridge Way, Naas","","Kildare","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","29 ASHFIELD COURT, MULHUDDART, DUBLIN 15","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","29 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","29 Mill Hill Lawns, Manorhamilton","","Leitrim","€47,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","3 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","3 GLENVIEW PARK, LOWER TRENBANE, CARNDONAGH","","Donegal","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","3 THE COPPINS, FOXROCK, DUBLIN 18","","Dublin","€970,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","30 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","30 FAIRFIELD CLOSE, GOAT ST, DINGLE","","Kerry","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","30 TRIMLESTON AVE, MERRION RD, DUBLIN 4","","Dublin","€681,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","31 MARINE DR, SANDYMOUNT, DUBLIN 4","","Dublin","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","31 MOYNE RD, RANELAGH, DUBLIN 6","","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","319 RIVER FOREST, LEIXLIP, KILDARE","","Kildare","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","33 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","33 Millhill Lawns, Manorhamilton, Co leitrim","","Leitrim","€37,004.41","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","33 UPPER DRUMCONDRA RD, DUBLIN 9","","Dublin","€613,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","35 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","35 SOUTH BAY, ROSSLARE STRAND","","Wexford","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","36 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","36 SHANDON GARDENS, PHIBSBOROUGH, DUBLIN 7","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","36 VICTORIA ST, STH CIR RD, DUBLIN 8","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","37 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","37 LIAM HEALY ROAD, FARRANREE, CORK","","Cork","€69,291.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","38 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","39 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","4 ASHTON WOOD, HERBERT RD, BRAY","","Wicklow","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","4 Coney Avenue, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","4 GOLF LINK RD, CARROWHOLLY, WESTPORT","","Mayo","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","4 Loftus Lane, Belmont, Aikens Village Stepaside","Dublin 18","Dublin","€237,886.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","40 Coney Green, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","42 THE VILLAGE, ADARE MANOR, ADARE","","Limerick","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","43A THE PARK, BEAUMONT WOODS, BEAUMONT DUBLIN 9","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","46 Millhill Lawns, Manorhamilton, Co leitrim","","Leitrim","€37,004.41","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","46 ST GABRIELS, JOHNSTOWN RD, CABINTEELY DUBLIN 18","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","46 The Haymarket, Cathedral Place, Limerick","","Limerick","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","47 LLEWELLYN LAWN, RATHFARNHAM, DUBLIN 16","","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","475 BLACKHORSE AVE, Cabra, DUBLIN 7","Dublin 7","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","48 OAKFIELD, TULLAMORE","","Offaly","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","50 DOCK MILL, BARROW ST, DUBLIN 4","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","52 Westend Village, Blanchardstown","","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","57 THE VIEW, FIVE OAKS, DROGHEDA","","Meath","€125,110.14","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","59 WESTCOURT, CALLAN, DEMESNE","","Kilkenny","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","6 CLAREMONT COURT, GLASNEVIN, DUBLIN 11","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","6 CULLENSWOOD PARK, RANELAGH, DUBLIN 6","","Dublin","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","6 Dun Ri, Bunratty","","Clare","€273,127.75","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/12/2013","6 HAWTHORN PLACE, CLYBAWN RD, KNOCKNACARRA","","Galway","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","6 MOUNTAIN VIEW, BREENY BEG, KEALKILL","","Cork","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","6 TARMON DRIVE, THURLES, TIPPERARY","","Tipperary","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","67 GREENVIEW SEABROOK MANOR, Portmarnock, PORTMARNOCK","","Dublin","€258,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","7 Callan Court, Lakeside, Kilkenny","","Kilkenny","€66,079.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"04/12/2013","7 ROWLANDS LANE, Off Dominic Street, CORK","","Cork","€47,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","75 ST CANICES RD, GLASNEVIN, DUBLIN 11","","Dublin","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","8 FITZPATRICK COTTAGES, HAROLDS CROSS, DUBLIN 6W","","Dublin","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","80 Coney Meadows, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","84 Coney Park, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","85 Coney Park, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","86 Coney Park, Coneyboro, Athy","","Kildare","€66,079.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","87 EUGENE ST, DUBLIN 8, DUBLIN","","Dublin","€58,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","9 Steeple Meadow Close, Milltown","","Kerry","€103,524.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","9 SUMMERSTOWN AVE, WILTON, CORK","","Cork","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","9 The Grange, Ballyboughal","","Dublin","€318,193.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/12/2013","90 Harolds Cross Cottages, Dublin 6W","Dublin 6w","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","94 BURNABY HEIGHTS, GREYSTONES","","Wicklow","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","Apartment 19, Goodtide Harbour, Batt Street","","Wexford","€44,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APARTMENT 29, OCEAN POINT, COURTOWN","","Wexford","€79,646.02","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/12/2013","APT 1   6 REUBEN PLAZA, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 1 86 REUBEN STREET, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 10   2 REUBEN PLAZA, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 10   49 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 11   2 REUBEN PLAZA, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 11   49 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 11 3RD FLOOR BLOCK 1, GALLERY QUAY, GRAND CANAL DOCK","","Dublin","€289,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 12   49 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 12 31 JAMES'S WALK, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 14   2 REUBEN PLAZA, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 14   49 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 15   2 REUBEN PLAZA, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 16 31 JAMES'S WALK, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 17   2 REUBEN PLAZA, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 19 31 JAMES'S WALK, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 2   43 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 20 31 JAMES'S WALK, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 3   2 REUBEN PLAZA, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 3   45 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 3   49 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 4   43 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/12/2013","APT 4   45 ST. ANTHONY'S ROAD, HERBERTON, RIALTO","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
